ISO_pais_origen,Gender_Code,ISO_pais_destino,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
GUY,MAL,FJI,0,0,0,0,0
GUY,MAL,FIN,3,13,25,5,7
GUY,MAL,FRA,1659,163,4240,0,2644
GUY,MAL,GUF,45,45,87,196,268
GUY,MAL,PYF,0,0,0,22,1
GUY,MAL,GAB,0,0,0,0,0
GUY,MAL,GMB,0,0,0,0,0
GUY,MAL,GEO,0,0,0,0,0
GUY,MAL,DEU,1,3,3,48,16
GUY,MAL,GHA,1,2,0,2,3
GUY,MAL,GIB,0,0,0,0,0
GUY,MAL,GRC,0,0,0,0,3
GUY,MAL,GRL,0,0,1,0,0
GUY,MAL,GRD,151,103,59,149,267
GUY,MAL,GLP,4,43,79,170,141
GUY,MAL,GUM,0,1,0,0,0
GUY,MAL,GTM,17,1,2,5,0
GUY,MAL,GIN,1,2,3,2,4
GUY,MAL,GNB,0,0,0,0,0
GUY,MAL,GUY,0,0,0,0,0
GUY,MAL,HTI,2,24,32,45,63
GUY,MAL,HND,1,0,0,2,1
GUY,MAL,HKG,0,0,0,0,0
GUY,MAL,HUN,5,16,15,13,12
GUY,MAL,ISL,0,0,0,0,6
GUY,MAL,IND,0,2,0,3,0
GUY,MAL,IDN,0,0,0,0,0
GUY,MAL,IRN,0,0,0,0,0
GUY,MAL,IRQ,0,0,0,0,0
GUY,MAL,IRL,7,9,17,10,20
GUY,MAL,IMN,..,..,..,..,..
GUY,MAL,ISR,3,4,3,20,41
GUY,MAL,ITA,1,8,0,1,3
GUY,MAL,JAM,228,363,292,270,203
GUY,MAL,JPN,0,0,0,3,0
GUY,MAL,JOR,0,0,0,0,0
GUY,MAL,KAZ,0,0,0,0,0
GUY,MAL,KEN,0,0,2,5,0
GUY,MAL,KIR,0,0,0,0,0
GUY,MAL,PRK,0,0,0,0,0
GUY,MAL,KOR,0,0,0,0,0
GUY,MAL,XKX,..,..,..,..,..
GUY,MAL,KWT,0,0,0,0,0
GUY,MAL,KGZ,0,0,0,0,0
GUY,MAL,LAO,0,0,0,0,0
GUY,MAL,LVA,0,0,0,0,0
GUY,MAL,LBN,0,0,0,0,0
GUY,MAL,LSO,0,0,0,0,0
GUY,MAL,LBR,0,83,1,1,0
GUY,MAL,LBY,0,0,0,0,0
GUY,MAL,LIE,0,0,0,0,0
GUY,MAL,LTU,0,0,0,0,0
GUY,MAL,LUX,0,1,4,22,2
GUY,MAL,MAC,0,0,0,0,0
GUY,MAL,MKD,0,0,0,17,20
GUY,MAL,MDG,0,0,0,0,0
GUY,MAL,MWI,0,0,0,0,0
GUY,MAL,MYS,0,0,1,5,10
GUY,MAL,MDV,0,0,0,0,0
GUY,MAL,MLI,0,0,0,0,0
GUY,MAL,MLT,0,0,0,0,0
GUY,MAL,MHL,0,0,0,0,0
GUY,MAL,MTQ,4,2,4,8,8
GUY,MAL,MRT,0,0,0,0,0
GUY,MAL,MUS,0,0,0,0,0
GUY,MAL,MYT,0,0,0,0,0
GUY,MAL,MEX,0,20,0,5,21
GUY,MAL,FSM,0,0,0,0,0
GUY,MAL,MDA,0,0,0,0,0
GUY,MAL,MCO,0,0,5,7,8
GUY,MAL,MNG,0,0,0,0,0
GUY,MAL,MNE,..,..,..,..,..
GUY,MAL,MSR,2,6,7,203,19
GUY,MAL,MAR,0,0,0,0,0
GUY,MAL,MOZ,0,0,0,0,2
GUY,MAL,MMR,0,0,0,0,0
GUY,MAL,NAM,0,0,0,0,0
GUY,MAL,NRU,0,0,0,0,0
GUY,MAL,NPL,0,0,0,0,0
GUY,MAL,NLD,0,136,327,769,785
GUY,MAL,ANT,187,151,120,416,638
GUY,MAL,NCL,0,0,0,0,0
GUY,MAL,NZL,29,1,41,86,40
GUY,MAL,NIC,0,0,0,0,0
GUY,MAL,NER,17,23,30,21,4
GUY,MAL,NGA,68,94,677,219,356
GUY,MAL,NIU,0,0,0,0,0
GUY,MAL,NFK,0,0,0,0,0
GUY,MAL,MNP,0,0,0,0,0
GUY,MAL,NOR,3,8,23,29,30
GUY,MAL,OMN,0,0,0,0,0
GUY,MAL,PAK,0,0,0,0,0
GUY,MAL,PLW,0,0,0,0,0
GUY,MAL,PAN,0,0,0,24,25
GUY,MAL,PNG,0,0,0,0,0
GUY,MAL,PRY,3,0,1,6,3
GUY,MAL,PER,41,21,0,7,5
GUY,MAL,PHL,0,0,0,0,0
GUY,MAL,POL,0,0,3,7,12
GUY,MAL,PRT,0,1,3,0,0
GUY,MAL,PRI,46,135,190,769,1713
GUY,MAL,QAT,0,0,0,0,3
GUY,MAL,REU,0,0,0,0,0
GUY,MAL,ROU,0,0,0,0,0
GUY,MAL,RUS,0,0,0,0,0
GUY,MAL,RWA,0,0,0,0,0
GUY,MAL,SHN,0,0,0,0,0
GUY,MAL,SPM,0,0,0,0,0
GUY,MAL,WSM,0,0,0,0,0
GUY,MAL,SMR,0,0,0,0,0
GUY,MAL,STP,0,0,0,0,0
GUY,MAL,SAU,0,0,0,0,0
GUY,MAL,SEN,2,1,1,2,2
GUY,MAL,SRB,..,..,..,..,..
GUY,MAL,SCG,2,2,4,7,26
GUY,MAL,SYC,0,0,0,2,0
GUY,MAL,SLE,0,0,0,0,0
GUY,MAL,SGP,0,0,0,2,8
GUY,MAL,SVK,0,0,0,0,0
GUY,MAL,SVN,0,0,0,0,0
GUY,MAL,SLB,0,0,0,0,0
GUY,MAL,SOM,0,0,0,0,0
GUY,MAL,ZAF,13,7,2,0,11
GUY,MAL,ESP,126,214,366,1362,16
GUY,MAL,LKA,0,0,0,0,0
GUY,MAL,KNA,71,54,51,162,432
GUY,MAL,LCA,73,162,256,516,735
GUY,MAL,VCT,55,51,47,163,259
GUY,MAL,SDN,0,0,0,4,5
GUY,MAL,SUR,35,594,848,1937,3947
GUY,MAL,SWZ,0,0,0,0,0
GUY,MAL,SWE,1,26,107,86,40
GUY,MAL,CHE,0,1,0,4,18
GUY,MAL,SYR,0,0,0,0,0
GUY,MAL,TWN,0,0,0,0,0
GUY,MAL,TJK,0,0,0,0,0
GUY,MAL,TZA,3,2,0,0,2
GUY,MAL,THA,0,0,0,0,0
GUY,MAL,TLS,0,0,0,0,0
GUY,MAL,TGO,25,36,38,40,42
GUY,MAL,TKL,0,0,0,0,0
GUY,MAL,TON,0,0,0,0,0
GUY,MAL,TTO,3424,1981,1335,2103,2180
GUY,MAL,TUN,0,0,0,0,0
GUY,MAL,TUR,0,0,0,1,1
GUY,MAL,TKM,0,0,0,0,0
GUY,MAL,TCA,0,2,6,12,13
GUY,MAL,TUV,0,0,0,0,0
GUY,MAL,UGA,0,0,0,0,0
GUY,MAL,UKR,0,0,0,0,0
GUY,MAL,ARE,0,0,0,0,0
GUY,MAL,GBR,6754,383,10749,9866,1379
GUY,MAL,USA,130,1316,26390,61907,103007
GUY,MAL,URY,14,0,13,12,0
GUY,MAL,UZB,0,0,0,0,0
GUY,MAL,VUT,0,0,0,0,0
GUY,MAL,VEN,1179,426,769,2278,3147
GUY,MAL,VNM,0,0,0,0,0
GUY,MAL,VIR,0,4,5,101,93
GUY,MAL,VGB,12,69,75,385,425
GUY,MAL,WLF,0,0,0,0,0
GUY,MAL,PSE,0,0,0,0,0
GUY,MAL,YEM,0,0,0,0,0
GUY,MAL,ZMB,0,0,2,0,0
GUY,MAL,ZWE,0,0,0,0,0
GUY,TOT,AFG,0,0,0,0,0
GUY,TOT,ALB,0,0,0,0,0
GUY,TOT,DZA,0,0,0,0,0
GUY,TOT,ASM,0,0,0,0,0
GUY,TOT,AND,0,0,0,0,0
GUY,TOT,AGO,0,0,0,0,0
GUY,TOT,AIA,26,44,64,122,208
GUY,TOT,ATG,42,60,857,1724,3638
GUY,TOT,ARG,90,45,2,3,0
GUY,TOT,ARM,0,0,0,0,0
GUY,TOT,ABW,111,105,100,111,303
GUY,TOT,AUS,7,101,44,412,491
GUY,TOT,AUT,0,0,0,2,4
GUY,TOT,AZE,0,0,0,0,0
GUY,TOT,BHS,10,266,156,441,491
GUY,TOT,BHR,0,0,0,0,0
GUY,TOT,BGD,0,0,0,0,0
GUY,TOT,BRB,626,1122,1749,2672,3062
GUY,TOT,BLR,0,0,0,0,0
GUY,TOT,BEL,0,0,7,3,4
GUY,TOT,BLZ,0,0,0,0,84
GUY,TOT,BEN,3,4,5,7,12
GUY,TOT,BMU,0,38,13,0,35
GUY,TOT,BTN,0,0,0,0,0
GUY,TOT,BOL,0,8,15,3,5
GUY,TOT,BIH,0,0,0,4,3
GUY,TOT,BWA,0,0,0,0,0
GUY,TOT,BRA,396,367,696,1085,1603
GUY,TOT,BRN,0,0,0,0,0
GUY,TOT,BGR,0,0,0,0,0
GUY,TOT,BFA,0,0,0,4,2
GUY,TOT,BDI,2,1,1,0,0
GUY,TOT,KHM,2,2,0,0,1
GUY,TOT,CMR,6,6,5,2,2
GUY,TOT,CAN,2467,3129,3867,58588,82057
GUY,TOT,CPV,5,6,6,0,0
GUY,TOT,CYM,6,10,37,83,185
GUY,TOT,CAF,0,0,0,0,0
GUY,TOT,TCD,1,1,1,2,2
GUY,TOT,CHI,..,..,..,..,..
GUY,TOT,CHL,12,10,0,7,14
GUY,TOT,CHN,0,0,0,0,0
GUY,TOT,COL,4,7,8,11,18
GUY,TOT,COM,0,0,0,0,0
GUY,TOT,COD,5,9,6,4,3
GUY,TOT,COG,0,0,0,0,0
GUY,TOT,COK,0,0,0,0,0
GUY,TOT,CRI,0,0,9,13,21
GUY,TOT,CIV,8,12,15,42,4
GUY,TOT,HRV,0,0,0,0,2
GUY,TOT,CUB,391,354,186,103,102
GUY,TOT,CYP,0,0,0,1,0
GUY,TOT,CZE,0,0,0,0,3
GUY,TOT,DNK,24,27,33,83,98
GUY,TOT,DJI,0,0,0,0,0
GUY,TOT,DMA,130,90,51,74,109
GUY,TOT,DOM,1465,1160,779,431,55
GUY,TOT,ECU,7,13,21,22,11
GUY,TOT,EGY,0,3,6,1,0
GUY,TOT,SLV,0,0,0,0,0
GUY,TOT,GNQ,0,0,0,0,0
GUY,TOT,ERI,0,0,0,0,0
GUY,TOT,EST,0,0,0,0,0
GUY,TOT,ETH,0,0,0,0,0
GUY,TOT,FRO,0,0,0,0,0
GUY,TOT,FLK,0,0,0,1,0
GUY,TOT,FJI,1,0,0,0,0
GUY,TOT,FIN,7,29,56,13,17
GUY,TOT,FRA,3175,318,9011,0,5357
GUY,TOT,GUF,73,78,156,362,552
GUY,TOT,PYF,0,0,0,43,2
GUY,TOT,GAB,0,0,0,0,0
GUY,TOT,GMB,0,0,0,0,0
GUY,TOT,GEO,0,0,0,0,0
GUY,TOT,DEU,2,6,7,107,43
GUY,TOT,GHA,2,3,0,3,6
GUY,TOT,GIB,0,1,0,0,2
GUY,TOT,GRC,0,0,0,0,10
GUY,TOT,GRL,0,1,2,2,1
GUY,TOT,GRD,315,211,119,324,603
GUY,TOT,GLP,7,109,169,349,314
GUY,TOT,GUM,0,2,0,0,0
GUY,TOT,GTM,20,10,8,11,4
GUY,TOT,GIN,2,4,5,4,9
GUY,TOT,GNB,0,0,0,0,0
GUY,TOT,GUY,0,0,0,0,0
GUY,TOT,HTI,3,49,62,84,114
GUY,TOT,HND,2,1,1,3,1
GUY,TOT,HKG,0,0,0,0,2
GUY,TOT,HUN,7,31,28,25,23
GUY,TOT,ISL,0,0,0,2,13
GUY,TOT,IND,0,5,0,8,0
GUY,TOT,IDN,0,0,0,0,0
GUY,TOT,IRN,0,0,0,0,0
GUY,TOT,IRQ,0,0,0,0,0
GUY,TOT,IRL,14,18,31,23,47
GUY,TOT,IMN,..,..,..,..,..
GUY,TOT,ISR,6,8,7,92,211
GUY,TOT,ITA,3,15,0,4,32
GUY,TOT,JAM,382,693,589,551,374
GUY,TOT,JPN,0,0,0,11,0
GUY,TOT,JOR,0,0,0,0,0
GUY,TOT,KAZ,0,0,0,0,0
GUY,TOT,KEN,0,0,5,11,0
GUY,TOT,KIR,0,0,0,0,0
GUY,TOT,PRK,0,0,0,0,0
GUY,TOT,KOR,0,0,0,1,0
GUY,TOT,XKX,..,..,..,..,..
GUY,TOT,KWT,0,0,0,0,0
GUY,TOT,KGZ,0,0,0,0,1
GUY,TOT,LAO,0,0,0,0,0
GUY,TOT,LVA,0,0,0,0,0
GUY,TOT,LBN,0,0,0,0,5
GUY,TOT,LSO,0,0,0,1,0
GUY,TOT,LBR,1,134,2,2,2
GUY,TOT,LBY,0,0,0,0,0
GUY,TOT,LIE,0,0,0,0,0
GUY,TOT,LTU,0,0,0,0,0
GUY,TOT,LUX,1,2,8,45,7
GUY,TOT,MAC,0,0,0,0,0
GUY,TOT,MKD,0,0,2,41,48
GUY,TOT,MDG,0,0,0,0,0
GUY,TOT,MWI,0,0,0,0,0
GUY,TOT,MYS,0,0,3,8,27
GUY,TOT,MDV,0,0,0,0,0
GUY,TOT,MLI,2,2,2,2,0
GUY,TOT,MLT,0,0,0,0,0
GUY,TOT,MHL,0,0,0,0,0
GUY,TOT,MTQ,7,3,8,16,19
GUY,TOT,MRT,0,0,0,1,1
GUY,TOT,MUS,0,0,0,0,0
GUY,TOT,MYT,0,0,0,0,0
GUY,TOT,MEX,0,39,1,9,37
GUY,TOT,FSM,0,0,0,0,0
GUY,TOT,MDA,0,0,0,0,0
GUY,TOT,MCO,1,0,11,13,15
GUY,TOT,MNG,0,0,0,0,0
GUY,TOT,MNE,..,..,..,..,..
GUY,TOT,MSR,5,19,28,348,31
GUY,TOT,MAR,0,0,0,0,0
GUY,TOT,MOZ,0,0,0,1,4
GUY,TOT,MMR,0,0,0,0,0
GUY,TOT,NAM,0,0,0,0,0
GUY,TOT,NRU,0,0,0,0,0
GUY,TOT,NPL,0,0,0,0,0
GUY,TOT,NLD,0,241,667,1923,2229
GUY,TOT,ANT,330,290,255,1083,1307
GUY,TOT,NCL,0,0,0,0,0
GUY,TOT,NZL,48,2,106,204,97
GUY,TOT,NIC,0,0,0,0,1
GUY,TOT,NER,37,49,67,48,10
GUY,TOT,NGA,114,157,1174,398,668
GUY,TOT,NIU,0,0,0,0,0
GUY,TOT,NFK,0,0,0,0,0
GUY,TOT,MNP,0,0,0,0,0
GUY,TOT,NOR,6,11,47,68,80
GUY,TOT,OMN,0,0,0,0,0
GUY,TOT,PAK,0,0,0,0,0
GUY,TOT,PLW,0,0,0,0,0
GUY,TOT,PAN,0,0,0,44,36
GUY,TOT,PNG,0,1,0,0,0
GUY,TOT,PRY,5,0,3,12,4
GUY,TOT,PER,104,52,1,10,8
GUY,TOT,PHL,0,0,0,0,0
GUY,TOT,POL,0,0,4,8,14
GUY,TOT,PRT,0,1,4,0,0
GUY,TOT,PRI,94,278,400,1711,3730
GUY,TOT,QAT,0,0,0,0,8
GUY,TOT,REU,0,0,0,0,0
GUY,TOT,ROU,0,0,0,0,0
GUY,TOT,RUS,0,0,0,0,0
GUY,TOT,RWA,0,0,0,0,0
GUY,TOT,SHN,0,0,0,0,0
GUY,TOT,SPM,0,0,0,0,0
GUY,TOT,WSM,0,0,0,0,0
GUY,TOT,SMR,0,0,0,0,0
GUY,TOT,STP,0,0,0,0,0
GUY,TOT,SAU,0,0,0,0,0
GUY,TOT,SEN,3,2,2,4,4
GUY,TOT,SRB,..,..,..,..,..
GUY,TOT,SCG,5,5,9,16,61
GUY,TOT,SYC,0,0,0,2,3
GUY,TOT,SLE,1,2,2,2,0
GUY,TOT,SGP,1,0,2,4,15
GUY,TOT,SVK,0,0,0,0,0
GUY,TOT,SVN,0,0,0,0,1
GUY,TOT,SLB,0,0,0,0,0
GUY,TOT,SOM,0,0,0,0,0
GUY,TOT,ZAF,28,16,3,2,25
GUY,TOT,ESP,287,484,829,2930,41
GUY,TOT,LKA,0,0,0,0,0
GUY,TOT,KNA,122,94,90,340,600
GUY,TOT,LCA,134,339,557,1123,1547
GUY,TOT,VCT,129,119,110,365,581
GUY,TOT,SDN,0,0,0,7,9
GUY,TOT,SUR,64,1182,1693,3877,7919
GUY,TOT,SWZ,0,0,0,0,0
GUY,TOT,SWE,2,48,199,171,105
GUY,TOT,CHE,2,3,2,10,43
GUY,TOT,SYR,0,0,0,0,0
GUY,TOT,TWN,0,0,0,0,0
GUY,TOT,TJK,0,0,0,0,0
GUY,TOT,TZA,4,4,2,1,4
GUY,TOT,THA,0,0,0,0,0
GUY,TOT,TLS,0,0,0,0,0
GUY,TOT,TGO,52,74,78,82,84
GUY,TOT,TKL,0,0,0,0,0
GUY,TOT,TON,0,0,0,0,0
GUY,TOT,TTO,7051,4239,2898,5124,5355
GUY,TOT,TUN,0,0,0,0,0
GUY,TOT,TUR,0,1,2,3,5
GUY,TOT,TKM,0,0,0,0,0
GUY,TOT,TCA,4,11,28,27,30
GUY,TOT,TUV,0,0,0,0,0
GUY,TOT,UGA,0,0,0,0,0
GUY,TOT,UKR,0,0,0,0,0
GUY,TOT,ARE,0,0,0,0,0
GUY,TOT,GBR,12624,709,23258,22091,3264
GUY,TOT,USA,268,2997,57637,129959,219060
GUY,TOT,URY,41,34,24,25,0
GUY,TOT,UZB,0,0,0,0,0
GUY,TOT,VUT,0,0,0,0,0
GUY,TOT,VEN,2030,789,1533,4587,6705
GUY,TOT,VNM,0,0,0,0,0
GUY,TOT,VIR,0,10,10,220,200
GUY,TOT,VGB,21,103,126,728,804
GUY,TOT,WLF,0,0,0,0,0
GUY,TOT,PSE,0,0,0,0,1
GUY,TOT,YEM,0,0,0,0,0
GUY,TOT,ZMB,0,0,5,0,0
GUY,TOT,ZWE,0,0,0,0,0
HTI,FEM,AFG,0,0,0,0,0
HTI,FEM,ALB,0,0,0,0,0
HTI,FEM,DZA,0,0,0,0,0
HTI,FEM,ASM,0,0,0,0,0
HTI,FEM,AND,0,0,0,2,2
HTI,FEM,AGO,0,0,0,0,0
HTI,FEM,AIA,32,49,68,104,185
HTI,FEM,ATG,3,4,4,4,5
HTI,FEM,ARG,13,6,0,10,0
HTI,FEM,ARM,0,0,0,0,67
HTI,FEM,ABW,223,210,199,282,697
HTI,FEM,AUS,0,0,3,27,40
HTI,FEM,AUT,14,214,5,69,10
HTI,FEM,AZE,0,0,0,0,0
HTI,FEM,BHS,1001,1883,3388,4302,4781
HTI,FEM,BHR,0,0,0,0,0
HTI,FEM,BGD,0,0,0,0,0
HTI,FEM,BRB,190,135,94,136,159
HTI,FEM,BLR,0,0,0,0,0
HTI,FEM,BEL,11,97,259,119,102
HTI,FEM,BLZ,0,0,0,0,19
HTI,FEM,BEN,0,0,0,0,0
HTI,FEM,BMU,15,51,48,3,1
HTI,FEM,BTN,0,0,0,0,0
HTI,FEM,BOL,0,1,3,1,5
HTI,FEM,BIH,0,0,0,2,1
HTI,FEM,BWA,0,0,0,0,0
HTI,FEM,BRA,98,41,55,134,7
HTI,FEM,BRN,0,0,0,0,0
HTI,FEM,BGR,0,0,0,0,0
HTI,FEM,BFA,0,0,0,0,0
HTI,FEM,BDI,0,0,0,0,0
HTI,FEM,KHM,1,1,0,0,0
HTI,FEM,CMR,4,4,3,11,10
HTI,FEM,CAN,162,1761,3440,17713,27807
HTI,FEM,CPV,0,0,0,0,0
HTI,FEM,CYM,0,0,0,4,223
HTI,FEM,CAF,0,0,0,1,0
HTI,FEM,TCD,0,0,0,0,1
HTI,FEM,CHI,..,..,..,..,..
HTI,FEM,CHL,21,20,6,12,20
HTI,FEM,CHN,0,0,0,0,0
HTI,FEM,COL,8,13,15,19,30
HTI,FEM,COM,0,0,0,0,0
HTI,FEM,COD,0,28,17,12,10
HTI,FEM,COG,0,0,0,0,0
HTI,FEM,COK,0,0,0,0,0
HTI,FEM,CRI,5,9,3,10,22
HTI,FEM,CIV,0,0,0,0,0
HTI,FEM,HRV,0,1,2,0,0
HTI,FEM,CUB,3117,2707,1212,486,126
HTI,FEM,CYP,0,0,0,0,2
HTI,FEM,CZE,0,0,0,0,13
HTI,FEM,DNK,7,4,5,23,49
HTI,FEM,DJI,0,0,0,0,0
HTI,FEM,DMA,56,39,24,26,37
HTI,FEM,DOM,20098,38170,48823,63284,81954
HTI,FEM,ECU,1,2,4,4,11
HTI,FEM,EGY,0,0,0,0,0
HTI,FEM,SLV,0,0,1,2,0
HTI,FEM,GNQ,0,0,0,0,0
HTI,FEM,ERI,0,0,0,0,0
HTI,FEM,EST,0,0,0,0,0
HTI,FEM,ETH,0,0,0,0,0
HTI,FEM,FRO,0,0,0,0,0
HTI,FEM,FLK,0,0,0,0,0
HTI,FEM,FJI,0,0,0,0,0
HTI,FEM,FIN,1,7,13,0,2
HTI,FEM,FRA,677,69,2315,7896,1211
HTI,FEM,GUF,55,112,390,1026,1760
HTI,FEM,PYF,0,0,0,0,0
HTI,FEM,GAB,0,0,0,2,3
HTI,FEM,GMB,0,0,0,0,0
HTI,FEM,GEO,0,0,0,0,0
HTI,FEM,DEU,79,116,68,119,1236
HTI,FEM,GHA,0,0,0,0,1
HTI,FEM,GIB,0,0,0,0,0
HTI,FEM,GRC,3,9,18,278,42
HTI,FEM,GRL,0,0,0,0,0
HTI,FEM,GRD,64,36,10,59,115
HTI,FEM,GLP,183,210,700,1674,1617
HTI,FEM,GUM,0,0,0,0,0
HTI,FEM,GTM,8,6,14,6,5
HTI,FEM,GIN,0,0,0,0,0
HTI,FEM,GNB,0,0,0,0,0
HTI,FEM,GUY,2,5,5,1,0
HTI,FEM,HTI,0,0,0,0,0
HTI,FEM,HND,3,2,2,5,5
HTI,FEM,HKG,0,0,0,0,1
HTI,FEM,HUN,0,7,6,6,5
HTI,FEM,ISL,0,0,0,0,0
HTI,FEM,IND,3,4,0,8,6
HTI,FEM,IDN,0,0,0,0,0
HTI,FEM,IRN,0,0,0,0,0
HTI,FEM,IRQ,0,0,0,0,0
HTI,FEM,IRL,2,2,4,3,2
HTI,FEM,IMN,..,..,..,..,..
HTI,FEM,ISR,0,0,0,4,8
HTI,FEM,ITA,67,1030,205,448,169
HTI,FEM,JAM,489,65,214,3,756
HTI,FEM,JPN,0,0,0,1,1
HTI,FEM,JOR,0,0,0,2,0
HTI,FEM,KAZ,0,0,0,0,0
HTI,FEM,KEN,2,6,35,65,0
HTI,FEM,KIR,0,0,0,0,0
HTI,FEM,PRK,0,0,0,0,0
HTI,FEM,KOR,0,0,0,0,0
HTI,FEM,XKX,..,..,..,..,..
HTI,FEM,KWT,0,0,0,0,0
HTI,FEM,KGZ,0,0,0,0,0
HTI,FEM,LAO,0,0,0,0,0
HTI,FEM,LVA,0,0,0,0,0
HTI,FEM,LBN,0,0,0,0,0
HTI,FEM,LSO,0,0,0,0,0
HTI,FEM,LBR,26,0,0,0,0
HTI,FEM,LBY,0,0,0,0,0
HTI,FEM,LIE,0,0,2,0,2
HTI,FEM,LTU,0,0,0,0,0
HTI,FEM,LUX,0,0,2,10,6
HTI,FEM,MAC,0,0,0,0,0
HTI,FEM,MKD,0,0,0,11,13
HTI,FEM,MDG,0,0,0,0,0
HTI,FEM,MWI,0,0,0,0,0
HTI,FEM,MYS,0,0,0,0,0
HTI,FEM,MDV,0,0,0,0,0
HTI,FEM,MLI,0,0,0,0,0
HTI,FEM,MLT,0,0,0,0,0
HTI,FEM,MHL,0,0,0,0,0
HTI,FEM,MTQ,34,64,267,134,171
HTI,FEM,MRT,0,0,0,1,1
HTI,FEM,MUS,0,0,0,0,0
HTI,FEM,MYT,0,0,0,0,0
HTI,FEM,MEX,90,31,2,87,130
HTI,FEM,FSM,0,0,0,0,0
HTI,FEM,MDA,0,0,0,0,0
HTI,FEM,MCO,0,4,2,3,3
HTI,FEM,MNG,0,0,0,0,0
HTI,FEM,MNE,..,..,..,..,..
HTI,FEM,MSR,0,0,0,14,1
HTI,FEM,MAR,0,0,0,0,0
HTI,FEM,MOZ,0,0,0,0,0
HTI,FEM,MMR,0,0,0,0,0
HTI,FEM,NAM,0,0,0,0,0
HTI,FEM,NRU,0,0,0,0,0
HTI,FEM,NPL,0,0,0,0,0
HTI,FEM,NLD,0,0,0,0,328
HTI,FEM,ANT,324,314,304,1463,1409
HTI,FEM,NCL,0,0,0,0,0
HTI,FEM,NZL,0,0,2,2,3
HTI,FEM,NIC,2,4,4,5,6
HTI,FEM,NER,0,0,0,0,0
HTI,FEM,NGA,0,0,7,2,4
HTI,FEM,NIU,0,0,0,0,0
HTI,FEM,NFK,0,0,0,0,0
HTI,FEM,MNP,0,0,0,0,0
HTI,FEM,NOR,0,3,3,3,3
HTI,FEM,OMN,0,0,0,0,0
HTI,FEM,PAK,0,0,0,0,0
HTI,FEM,PLW,0,0,0,0,0
HTI,FEM,PAN,24,73,28,57,157
HTI,FEM,PNG,0,0,0,0,0
HTI,FEM,PRY,0,0,3,0,1
HTI,FEM,PER,6,3,0,8,7
HTI,FEM,PHL,0,5,0,0,0
HTI,FEM,POL,0,0,0,0,0
HTI,FEM,PRT,0,0,0,0,0
HTI,FEM,PRI,164,493,720,187,6928
HTI,FEM,QAT,0,0,0,0,0
HTI,FEM,REU,0,0,0,0,0
HTI,FEM,ROU,0,0,0,0,0
HTI,FEM,RUS,0,0,0,0,852
HTI,FEM,RWA,0,0,1,0,1
HTI,FEM,SHN,0,0,0,0,0
HTI,FEM,SPM,0,0,0,0,0
HTI,FEM,WSM,0,0,0,0,0
HTI,FEM,SMR,0,0,0,0,0
HTI,FEM,STP,0,0,0,0,0
HTI,FEM,SAU,0,0,0,0,0
HTI,FEM,SEN,0,0,0,0,0
HTI,FEM,SRB,..,..,..,..,..
HTI,FEM,SCG,2,2,4,2,7
HTI,FEM,SYC,0,0,0,0,0
HTI,FEM,SLE,0,0,0,0,0
HTI,FEM,SGP,1,0,0,0,1
HTI,FEM,SVK,0,0,0,0,0
HTI,FEM,SVN,0,0,0,0,0
HTI,FEM,SLB,0,0,0,0,0
HTI,FEM,SOM,0,0,0,0,0
HTI,FEM,ZAF,5,8,11,0,0
HTI,FEM,ESP,44,75,128,0,79
HTI,FEM,LKA,0,0,0,0,0
HTI,FEM,KNA,20,15,15,61,8
HTI,FEM,LCA,62,36,10,92,48
HTI,FEM,VCT,84,78,73,81,130
HTI,FEM,SDN,3,3,4,10,12
HTI,FEM,SUR,60,69,68,133,248
HTI,FEM,SWZ,0,0,0,0,0
HTI,FEM,SWE,0,19,8,5,46
HTI,FEM,CHE,173,2,798,277,320
HTI,FEM,SYR,0,0,0,0,0
HTI,FEM,TWN,0,0,0,0,0
HTI,FEM,TJK,0,0,0,0,0
HTI,FEM,TZA,19,18,4,4,12
HTI,FEM,THA,0,0,0,1,5
HTI,FEM,TLS,0,0,0,0,0
HTI,FEM,TGO,0,0,0,0,0
HTI,FEM,TKL,0,0,0,0,0
HTI,FEM,TON,0,0,0,0,0
HTI,FEM,TTO,920,602,461,325,477
HTI,FEM,TUN,0,0,0,0,0
HTI,FEM,TUR,0,0,0,0,0
HTI,FEM,TKM,0,0,0,0,0
HTI,FEM,TCA,17,45,117,1035,1147
HTI,FEM,TUV,0,0,0,0,0
HTI,FEM,UGA,0,0,0,0,0
HTI,FEM,UKR,0,0,0,0,572
HTI,FEM,ARE,0,0,0,0,0
HTI,FEM,GBR,951,1379,1343,1245,1991
HTI,FEM,USA,2959,18567,54653,120288,229101
HTI,FEM,URY,11,13,5,5,0
HTI,FEM,UZB,0,0,0,0,0
HTI,FEM,VUT,0,0,0,0,0
HTI,FEM,VEN,348,158,444,817,724
HTI,FEM,VNM,0,0,0,0,0
HTI,FEM,VIR,6,685,61,141,200
HTI,FEM,VGB,7,28,41,16,18
HTI,FEM,WLF,0,0,0,0,0
HTI,FEM,PSE,0,0,0,0,0
HTI,FEM,YEM,14,18,22,27,32
HTI,FEM,ZMB,0,0,1,0,0
HTI,FEM,ZWE,0,0,0,0,0
HTI,MAL,AFG,0,0,0,0,0
HTI,MAL,ALB,0,0,0,0,0
